,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth,gmin,raw_slope,d_gmin,Peaks
826,55,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:08,3.1220072677155075,25.7225,66.2225,0.0351,101.325,2020-10-20 15:08:00,220.0,3.079264,3.1220072677155075,yes,1.436480723005767,-0.0006064773737786135,None,[508.]
827,56,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:12,3.119794550531862,26.195,52.7075,0.0351,101.325,2020-10-20 15:12:00,224.0,3.150051,3.119794550531862,yes,0.9941170934674961,-0.0006044119767087009,None,[508.]
828,57,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:16,3.1175805266141117,25.6675,63.5325,0.0351,101.325,2020-10-20 15:16:00,228.0,3.114658,3.1175805266141117,yes,1.3257648126706527,-0.000602330792787877,None,[508.]
829,58,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:20,3.115366494105921,25.94,63.2175,0.0351,101.325,2020-10-20 15:20:00,232.0,3.061567,3.115366494105921,yes,1.2887356148193734,-0.0006002343395694983,None,[508.]
830,59,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:24,3.113151045383608,25.9425,63.0475,0.0351,101.325,2020-10-20 15:24:00,236.0,3.04387,3.113151045383608,yes,1.2781044464485138,-0.0005981231032935837,None,[508.]
831,60,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:28,3.1109346485078904,25.965,63.05,0.0351,101.325,2020-10-20 15:28:00,240.0,3.167748,3.1109346485078904,yes,1.271943691051839,-0.0005959975404867028,None,[508.]
832,61,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:32,3.108720023860328,25.95,63.01,0.0351,101.325,2020-10-20 15:32:00,244.00000000000003,3.04387,3.108720023860328,yes,1.2671382767122366,-0.0005938580793437875,None,[508.]
833,62,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:36,3.106510269655694,26.045,62.8675,0.0351,101.325,2020-10-20 15:36:00,248.00000000000003,3.096961,3.106510269655694,yes,1.2506085457653258,-0.0005917051211760418,None,[508.]
834,63,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:40,3.1043080577166147,25.8975,63.0825,0.0351,101.325,2020-10-20 15:40:00,252.00000000000003,3.167748,3.1043080577166147,yes,1.2643392890186842,-0.00058953904109453,None,[508.]
835,64,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:44,3.1021152078931977,25.9325,63.015,0.0351,101.325,2020-10-20 15:44:00,256.00000000000006,3.096961,3.1021152078931977,yes,1.254749570418608,-0.0005873601885572549,None,[508.]
836,65,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:48,3.099933065348096,25.925,63.005,0.0351,101.325,2020-10-20 15:48:00,260.00000000000006,3.096961,3.099933065348096,yes,1.2502887228956994,-0.0005851688872618336,None,[508.]
837,66,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:52,3.0977634540452,25.8925,62.9325,0.0351,101.325,2020-10-20 15:52:00,264.00000000000006,3.061567,3.0977634540452,yes,1.2455529236064649,-0.0005829654350694047,None,[508.]
838,67,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:56,3.0956081263089454,25.8775,62.9425,0.0351,101.325,2020-10-20 15:56:00,268.00000000000006,3.079264,3.0956081263089454,yes,1.242263919979057,-0.0005807501034187684,None,[508.]
839,68,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:00,3.0934709907303186,25.9375,62.905,0.0351,101.325,2020-10-20 16:00:00,272.00000000000006,3.150051,3.0934709907303186,yes,1.2318398155484998,-0.0005785231367004945,None,[508.]
840,69,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:04,3.091357036559596,25.9325,62.7075,0.0351,101.325,2020-10-20 16:04:00,276.0,3.061567,3.091357036559596,yes,1.2209385365844951,-0.0005762847509707474,None,[508.]
841,70,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:08,3.0892701210084934,25.9525,63.0275,0.0351,101.325,2020-10-20 16:08:00,280.0,3.096961,3.0892701210084934,yes,1.225238652712265,-0.0005740351321559374,None,[508.]
842,71,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:12,3.0872120834008037,25.9125,63.315,0.0351,101.325,2020-10-20 16:12:00,284.0,3.061567,3.0872120834008037,yes,1.2329106243600643,-0.0005717744333895468,None,[508.]
843,72,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:16,3.08518436885176,25.985,62.8225,0.0351,101.325,2020-10-20 16:16:00,288.0,3.150051,3.08518436885176,yes,1.2065255007340623,-0.0005695027720497518,None,[508.]
844,73,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:20,3.0831891811388816,25.925,63.17,0.0351,101.325,2020-10-20 16:20:00,292.0,3.04387,3.0831891811388816,yes,1.2173686362216736,-0.0005672202264117746,None,[508.]
845,74,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:24,3.0812289266562387,25.9325,62.9925,0.0351,101.325,2020-10-20 16:24:00,296.0,3.026173,3.0812289266562387,yes,1.20609252840694,-0.0005649268321274901,None,[508.]
846,75,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:28,3.079305296332787,25.8625,63.27,0.0351,101.325,2020-10-20 16:28:00,300.0,3.079264,3.079305296332787,yes,1.2153041512023932,-0.000562622578246256,None,[508.]
847,76,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:32,3.077420025947612,25.805,63.2,0.0351,101.325,2020-10-20 16:32:00,304.0,3.061567,3.077420025947612,yes,1.2121468932233541,-0.0005603074029972697,None,[508.]
848,77,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:36,3.0755742023663237,25.77,63.6825,0.0351,101.325,2020-10-20 16:36:00,308.0,3.079264,3.0755742023663237,yes,1.2257060905501094,-0.0005579811892305171,None,[508.]
849,78,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:40,3.0737675674582206,25.8125,63.2075,0.0351,101.325,2020-10-20 16:40:00,312.0,3.061567,3.0737675674582206,yes,1.2017655119035202,-0.0005556437597046993,None,[508.]
850,79,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:44,3.0719979315601167,25.975,63.045,0.0351,101.325,2020-10-20 16:44:00,316.0,3.114658,3.0719979315601167,yes,1.1799477659140263,-0.0005532948722579632,None,[508.]
851,80,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:48,3.070261283093559,25.9275,62.8975,0.0351,101.325,2020-10-20 16:48:00,320.0,3.096961,3.070261283093559,yes,1.1735565978864755,-0.0005509342152299991,None,[508.]
852,81,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:52,3.0685522265643135,26.005,62.915,0.0351,101.325,2020-10-20 16:52:00,324.0,3.114658,3.0685522265643135,yes,1.163672764662604,-0.0005485614033494122,None,[508.]
853,82,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:56,3.0668632851593127,25.8675,63.01,0.0351,101.325,2020-10-20 16:56:00,328.0,3.061567,3.0668632851593127,yes,1.1711368759707474,-0.0005461759744049896,None,[508.]
854,83,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:00,3.065185116161948,25.895,62.8775,0.0351,101.325,2020-10-20 17:00:00,332.0,3.04387,3.065185116161948,yes,1.1599304200993237,-0.0005437773869526164,None,[508.]
855,84,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:04,3.0635064222078,25.79,63.165,0.0351,101.325,2020-10-20 17:04:00,336.0,2.990779,3.0635064222078,yes,1.1711013799563537,-0.000541365019349217,None,[508.]
856,85,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:08,3.061816000750216,25.8525,63.225,0.0351,101.325,2020-10-20 17:08:00,340.0,3.026173,3.061816000750216,yes,1.1634125537455329,-0.0005389381705118822,None,[508.]
857,86,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:12,3.060103723967338,25.795,63.355,0.0351,101.325,2020-10-20 17:12:00,344.0,3.04387,3.060103723967338,yes,1.1662384691813124,-0.0005364960623712542,None,[508.]
858,87,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:16,3.058360528339106,25.81,63.295,0.0351,101.325,2020-10-20 17:16:00,348.0,3.061567,3.058360528339106,yes,1.1579614568351764,-0.0005340378442124608,None,[508.]
859,88,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:20,3.056580777452352,25.855,63.19,0.0351,101.325,2020-10-20 17:20:00,352.0,3.026173,3.056580777452352,yes,1.1462290135568842,-0.0005315625983268477,None,[508.]
860,89,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:24,3.054759461904192,25.89,63.2075,0.0351,101.325,2020-10-20 17:24:00,356.0,3.026173,3.054759461904192,yes,1.1390181502051715,-0.0005290693471549912,None,[508.]
861,90,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:28,3.052893101009664,25.8975,63.325,0.0351,101.325,2020-10-20 17:28:00,360.0,3.096961,3.052893101009664,yes,1.1367335154836216,-0.0005265570609274937,None,[508.]
862,91,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:32,3.050981104805231,25.8425,63.36,0.0351,101.325,2020-10-20 17:32:00,364.0,3.061567,3.050981104805231,yes,1.1360632145436054,-0.0005240246664105108,None,[508.]
863,92,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:36,3.049023093419556,25.81,63.5525,0.0351,101.325,2020-10-20 17:36:00,368.0,3.079264,3.049023093419556,yes,1.1387011557077151,-0.0005214710555611742,None,[508.]
864,93,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:40,3.0470208651466595,25.9075,63.065,0.0351,101.325,2020-10-20 17:40:00,372.0,3.079264,3.0470208651466595,yes,1.1116451138289627,-0.0005188950946532943,None,[508.]
865,94,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:44,3.0449767861646735,25.8625,63.11,0.0351,101.325,2020-10-20 17:44:00,376.0,3.04387,3.0449767861646735,yes,1.1103976898929988,-0.0005162956330391612,None,[508.]
866,95,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:48,3.042892070035129,25.735,63.5725,0.0351,101.325,2020-10-20 17:48:00,380.0,2.973082,3.042892070035129,yes,1.1273145107322236,-0.0005136715115273957,None,[508.]
867,96,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:52,3.040770039163332,25.8075,63.465,0.0351,101.325,2020-10-20 17:52:00,384.0,3.079264,3.040770039163332,yes,1.1133766915923589,-0.0005110215711478634,None,[508.]
868,97,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 17:56,3.0386144274382234,25.7425,63.5275,0.0351,101.325,2020-10-20 17:56:00,388.0,3.04387,3.0386144274382234,yes,1.1137494436504392,-0.00050834465994245,None,[508.]
869,98,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:00,3.036426761387381,25.745,63.42,0.0351,101.325,2020-10-20 18:00:00,392.0,3.096961,3.036426761387381,yes,1.1044026622733598,-0.0005056396420227226,None,[508.]
870,99,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:04,3.0342063479974692,25.83,63.2825,0.0351,101.325,2020-10-20 18:04:00,396.0,3.061567,3.0342063479974692,yes,1.0887869181364191,-0.0005029054035779982,None,[508.]
871,100,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:08,3.0319544936274503,25.8325,63.2025,0.0351,101.325,2020-10-20 18:08:00,400.0,3.061567,3.0319544936274503,yes,1.0802866827682929,-0.0005001408589777692,None,[508.]
872,101,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:12,3.0296716971527915,25.8325,63.2725,0.0351,101.325,2020-10-20 18:12:00,404.0,3.04387,3.0296716971527915,yes,1.0762950763864207,-0.0004973449589193461,None,[508.]
873,102,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:16,3.027357217840502,25.8975,63.17,0.0351,101.325,2020-10-20 18:16:00,408.0,3.026173,3.027357217840502,yes,1.0630717749095144,-0.0004945166970173071,None,[508.]
874,103,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:20,3.025012862547637,25.84,63.2325,0.0351,101.325,2020-10-20 18:20:00,412.0,3.008476,3.025012862547637,yes,1.0623494190920166,-0.0004916551164629079,None,[508.]
875,104,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:24,3.0226409391717737,25.8825,63.14,0.0351,101.325,2020-10-20 18:24:00,416.0,3.026173,3.0226409391717737,yes,1.0507782321633303,-0.0004887593164366537,None,[508.]
876,105,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:28,3.0202453962992744,25.7825,63.4875,0.0351,101.325,2020-10-20 18:28:00,420.0,3.114658,3.0202453962992744,yes,1.0607193882941095,-0.0004858284588908864,None,[508.]
877,106,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:32,3.0178286450492178,25.7975,63.19,0.0351,101.325,2020-10-20 18:32:00,424.0,3.026173,3.0178286450492178,yes,1.044787208386635,-0.0004828617741569682,None,[508.]
878,107,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:36,3.015390399954676,25.8225,63.325,0.0351,101.325,2020-10-20 18:36:00,428.0,2.990779,3.015390399954676,yes,1.0405594983198143,-0.0004798585668397705,None,[508.]
879,108,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:40,3.0129309040665224,25.765,63.44,0.0351,101.325,2020-10-20 18:40:00,432.0,3.008476,3.0129309040665224,yes,1.0407797585985714,-0.00047681822071914825,None,[508.]
880,109,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:44,3.0104499456963594,25.8575,63.33,0.0351,101.325,2020-10-20 18:44:00,436.0,3.04387,3.0104499456963594,yes,1.0252917176069003,-0.00047374020452454395,None,[508.]
881,110,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:48,3.0079483465492953,25.8325,63.3525,0.0351,101.325,2020-10-20 18:48:00,440.0,3.114658,3.0079483465492953,yes,1.0206921832080067,-0.00047062407685071134,None,[508.]
882,111,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:52,3.005427058940971,25.905,63.2925,0.0351,101.325,2020-10-20 18:52:00,444.0,3.008476,3.005427058940971,yes,1.0078312646002028,-0.0004674694919267743,None,[508.]
883,112,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 18:56,3.002891064300344,25.9225,63.1375,0.0351,101.325,2020-10-20 18:56:00,448.0,2.990779,3.002891064300344,yes,0.9956997760825799,-0.0004642762044063814,None,[508.]
884,113,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:00,3.0003458383887396,25.7925,63.4975,0.0351,101.325,2020-10-20 19:00:00,452.0,3.008476,3.0003458383887396,yes,1.0062829121611314,-0.00046104407455023033,None,[508.]
885,114,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:04,2.9977939464064933,25.77,63.52,0.0351,101.325,2020-10-20 19:04:00,456.0,3.026173,2.9977939464064933,yes,1.0011015723745076,-0.00045777307179540244,None,[508.]
886,115,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:08,2.9952376422938753,25.9225,62.9,0.0351,101.325,2020-10-20 19:08:00,460.0,3.008476,2.9952376422938753,yes,0.9684153334059246,-0.00045446327846421377,None,[508.]
887,116,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:12,2.9926787421846854,25.7925,63.4075,0.0351,101.325,2020-10-20 19:12:00,464.0,3.008476,2.9926787421846854,yes,0.9821896328565043,-0.00045111489240344006,None,[508.]
888,117,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:16,2.9901192452760865,25.77,63.4775,0.0351,101.325,2020-10-20 19:16:00,468.0,2.990779,2.9901192452760865,yes,0.9779951737189697,-0.0004477282299738925,None,[508.]
889,118,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:20,2.987560869261114,25.8025,63.2775,0.0351,101.325,2020-10-20 19:20:00,472.0,2.973082,2.987560869261114,yes,0.9633611688108825,-0.00044430372816525943,None,[508.]
890,119,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:24,2.9850071529517614,25.81,63.045,0.0351,101.325,2020-10-20 19:24:00,476.0,2.955385,2.9850071529517614,yes,0.9494169992543233,-0.0004408419469754203,None,[508.]
891,120,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:28,2.9824648258424067,25.7875,63.1875,0.0351,101.325,2020-10-20 19:28:00,480.0,2.973082,2.9824648258424067,yes,0.9467975521899226,-0.0004373435709142015,None,[508.]
892,121,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:32,2.9799447334085496,25.8075,63.25,0.0351,101.325,2020-10-20 19:32:00,484.0,2.973082,2.9799447334085496,yes,0.9396229786405115,-0.00043380941013441456,None,[508.]
893,122,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:36,2.9774593483317493,25.8375,63.225,0.0351,101.325,2020-10-20 19:36:00,488.00000000000006,2.955385,2.9774593483317493,yes,0.9295957324029431,-0.0004302403998077388,None,[508.]
894,123,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:40,2.9750196752679376,25.915,63.175,0.0351,101.325,2020-10-20 19:40:00,492.00000000000006,2.937688,2.9750196752679376,yes,0.9163198620587211,-0.00042663759798298854,None,[508.]
895,124,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:44,2.972634654003989,25.92,63.0025,0.0351,101.325,2020-10-20 19:44:00,496.00000000000006,2.990779,2.972634654003989,yes,0.9040067018902763,-0.0004230021813071336,None,[508.]
896,125,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:48,2.970311679142602,25.9175,63.15,0.0351,101.325,2020-10-20 19:48:00,500.00000000000006,2.937688,2.970311679142602,yes,0.8998915028249377,-0.00041933543941259736,None,[508.]
897,126,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:52,2.9680555498458756,25.85,63.5125,0.0351,101.325,2020-10-20 19:52:00,504.00000000000006,2.955385,2.9680555498458756,yes,0.9044490554204855,-0.0004156387678122903,None,[508.]
898,127,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 19:56,2.9658711556549857,25.86,63.2775,0.0351,101.325,2020-10-20 19:56:00,508.00000000000006,2.973082,2.9658711556549857,yes,0.8900766106035762,-0.0004119136600120749,None,[508.]
899,128,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:00,2.9637604974839116,25.8025,63.3525,0.0351,101.325,2020-10-20 20:00:00,512.0000000000001,2.919992,2.9637604974839116,yes,0.8868074115222784,-0.0004081616987248696,None,[508.]
900,129,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:04,2.9617224927632715,25.8925,62.69,0.0351,101.325,2020-10-20 20:04:00,516.0000000000001,2.973082,2.9617224927632715,yes,0.8583847196716,-0.00040438454666889525,None,[508.]
901,130,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:08,2.959755111717418,25.9025,62.8875,0.0351,101.325,2020-10-20 20:08:00,520.0000000000001,2.955385,2.959755111717418,yes,0.8543333145523423,-0.00040058393721383885,None,[508.]
902,131,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:12,2.9578548020285154,25.8675,63.0075,0.0351,101.325,2020-10-20 20:12:00,524.0000000000001,2.937688,2.9578548020285154,yes,0.8506980105347314,-0.00039676166537251607,None,[508.]
903,132,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:16,2.9560192136349253,25.8825,63.2925,0.0351,101.325,2020-10-20 20:16:00,528.0000000000001,2.955385,2.9560192136349253,yes,0.848242859270756,-0.0003929195791907104,None,[508.]
904,133,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:20,2.9542478870734086,25.8375,63.425,0.0351,101.325,2020-10-20 20:20:00,532.0000000000001,2.902295,2.9542478870734086,yes,0.8452153656939838,-0.00038905957167019906,None,[508.]
905,134,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:24,2.952537971897058,25.8725,63.0775,0.0351,101.325,2020-10-20 20:24:00,536.0000000000001,2.937688,2.952537971897058,yes,0.8271927131056321,-0.0003851835729001911,None,[508.]
906,135,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:28,2.950882624865429,25.845,63.2775,0.0351,101.325,2020-10-20 20:28:00,540.0000000000001,2.919992,2.950882624865429,yes,0.8246482736713597,-0.00038129354247562605,None,[508.]
907,136,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:32,2.949275099905586,25.7875,63.4625,0.0351,101.325,2020-10-20 20:32:00,544.0000000000001,2.955385,2.949275099905586,yes,0.8231574913766454,-0.00037739146269983556,None,[508.]
908,137,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:36,2.9477107622091894,25.795,63.2625,0.0351,101.325,2020-10-20 20:36:00,548.0,2.955385,2.9477107622091894,yes,0.809827509264309,-0.0003734793328758307,None,[508.]
909,138,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:40,2.9461857682900088,25.825,63.39,0.0351,101.325,2020-10-20 20:40:00,552.0,2.919992,2.9461857682900088,yes,0.8026816541044023,-0.0003695591645367674,None,[508.]
910,139,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:44,2.94469621351656,25.9425,63.0325,0.0351,101.325,2020-10-20 20:44:00,556.0,2.955385,2.94469621351656,yes,0.7809889169186497,-0.00036563297731545763,None,[508.]
911,140,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:48,2.943241374693224,25.845,63.1425,0.0351,101.325,2020-10-20 20:48:00,560.0,2.902295,2.943241374693224,yes,0.7794128014149196,-0.0003617027954898748,None,[508.]
912,141,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:52,2.9418222454379808,25.825,63.3575,0.0351,101.325,2020-10-20 20:52:00,564.0,2.973082,2.9418222454379808,yes,0.7763877895059301,-0.0003577706448868791,None,[508.]
913,142,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 20:56,2.940438879020665,25.88,63.1225,0.0351,101.325,2020-10-20 20:56:00,568.0,2.937688,2.940438879020665,yes,0.7604658140063568,-0.0003538385497743741,None,[508.]
914,143,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:00,2.9390904062902856,25.895,63.225,0.0351,101.325,2020-10-20 21:00:00,572.0,2.902295,2.9390904062902856,yes,0.7534420568597356,-0.00034990852964813726,None,[508.]
915,144,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:04,2.937776295515436,25.7725,63.305,0.0351,101.325,2020-10-20 21:04:00,576.0,2.902295,2.937776295515436,yes,0.752082301664036,-0.00034598259610548403,None,[508.]
916,145,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:08,2.9364970127772443,25.7675,63.3925,0.0351,101.325,2020-10-20 21:08:00,580.0,2.902295,2.9364970127772443,yes,0.7455609746030679,-0.0003420627497958969,None,[508.]
917,146,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:12,2.935254872610359,25.865,63.0675,0.0351,101.325,2020-10-20 21:12:00,584.0,2.937688,2.935254872610359,yes,0.7263166736163492,-0.00033815097741483473,None,[508.]
918,147,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:16,2.9340531425345273,25.8175,63.155,0.0351,101.325,2020-10-20 21:16:00,588.0,2.919992,2.9340531425345273,yes,0.7216806599939621,-0.00033424924843605916,None,[508.]
919,148,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:20,2.9328961522469186,25.8675,63.2925,0.0351,101.325,2020-10-20 21:20:00,592.0,2.955385,2.9328961522469186,yes,0.7138244227832848,-0.00033035951142875694,None,[508.]
920,149,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:24,2.931789685034305,25.89,63.0475,0.0351,101.325,2020-10-20 21:24:00,596.0,2.955385,2.931789685034305,yes,0.6998339501103277,-0.0003264836897318796,None,[508.]
921,150,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 21:28,2.930738474916505,25.965,62.9925,0.0351,101.325,2020-10-20 21:28:00,600.0,2.884598,2.930738474916505,yes,0.6874551165177937,-0.0003226236763350999,None,[508.]
